seconds,latitude,longitude,flightId
608,43.67616357693511,-79.6171353485397,flight1
609,43.67619119372303,-79.6171703662924,flight1
610,43.676218810500266,-79.61720538407734,flight1
611,43.67624642726682,-79.6172404018945,flight1
612,43.676274044022676,-79.61727541974392,flight1
613,43.67630166076784,-79.61731043762555,flight1
614,43.67632927750231,-79.61734545553942,flight1
615,43.6763568942261,-79.61738047348551,flight1
616,43.676384510939194,-79.61741549146385,flight1
617,43.676412127641605,-79.61745050947442,flight1
618,43.67643974433332,-79.6174855275172,flight1
619,43.676467361014346,-79.61752054559224,flight1
620,43.67649497768468,-79.61755556369951,flight1
621,43.676522594344334,-79.617590581839,flight1
622,43.6765502109933,-79.61762560001073,flight1
623,43.67657782763157,-79.6176606182147,flight1
624,43.67660544425914,-79.61769563645089,flight1
625,43.67663306087603,-79.61773065471932,flight1
626,43.67666067748223,-79.61776567301999,flight1
627,43.676688294077735,-79.61780069135288,flight1
628,43.67671591066255,-79.61783570971801,flight1
629,43.67674352723668,-79.61787072811539,flight1
630,43.676771143800124,-79.61790574654498,flight1
631,43.67679876035288,-79.61794076500681,flight1
632,43.67682637689493,-79.61797578350087,flight1
633,43.676853993426306,-79.61801080202717,flight1
634,43.676881609946975,-79.61804582058569,flight1
635,43.67690922645698,-79.61808083917647,flight1
636,43.67693684295627,-79.61811585779947,flight1
637,43.67696445944488,-79.61815087645469,flight1
638,43.67699207592279,-79.61818589514215,flight1
639,43.677019692390026,-79.61822091386185,flight1
640,43.67704730884657,-79.61825593261379,flight1
641,43.677074925292416,-79.61829095139795,flight1
642,43.67710254172758,-79.61832597021436,flight1
643,43.67713015815203,-79.61836098906299,flight1
644,43.67715777456581,-79.61839600794386,flight1
645,43.6771853909689,-79.61843102685697,flight1
646,43.677213007361296,-79.61846604580231,flight1
647,43.677240623743,-79.61850106477986,flight1
648,43.67726824011402,-79.61853608378968,flight1
649,43.67729585647434,-79.61857110283172,flight1
650,43.67732347282397,-79.618606121906,flight1
651,43.67735108916292,-79.6186411410125,flight1
652,43.677378705491165,-79.61867616015125,flight1
653,43.67740632180874,-79.61871117932222,flight1
654,43.67743393811561,-79.61874619852544,flight1
655,43.6774615544118,-79.61878121776088,flight1
656,43.67748917069729,-79.61881623702857,flight1
657,43.67751678697209,-79.61885125632848,flight1
658,43.677544403236205,-79.61888627566064,flight1
659,43.67756928287578,-79.61891782480288,flight1
660,43.67759889608772,-79.61888607784655,flight1
661,43.6776285092909,-79.61885433085888,flight1
662,43.677658122485276,-79.61882258383989,flight1
663,43.677687735670865,-79.61879083678956,flight1
664,43.67771734884768,-79.6187590897079,flight1
665,43.6777469620157,-79.61872734259488,flight1
666,43.67777657517495,-79.61869559545053,flight1
667,43.6778061883254,-79.61866384827486,flight1
668,43.67783580146706,-79.61863210106785,flight1
669,43.67786541459995,-79.61860035382949,flight1
670,43.677895027724034,-79.61856860655982,flight1
671,43.677924640839336,-79.61853685925878,flight1
672,43.67795425394586,-79.61850511192642,flight1
673,43.677983867043594,-79.61847336456272,flight1
674,43.67801348013254,-79.61844161716769,flight1
675,43.67804309321271,-79.61840986974133,flight1
676,43.67807270628408,-79.61837812228362,flight1
677,43.67810231934667,-79.61834637479457,flight1
678,43.678131932400476,-79.61831462727419,flight1
679,43.6781615454455,-79.61828287972247,flight1
680,43.67819115848173,-79.61825113213943,flight1
681,43.678220771509174,-79.61821938452505,flight1
682,43.678250384527836,-79.61818763687931,flight1
683,43.6782799975377,-79.61815588920226,flight1
684,43.678309610538776,-79.61812414149385,flight1
685,43.67833922353109,-79.61809239375411,flight1
686,43.67836883651461,-79.61806064598304,flight1
687,43.678398449489315,-79.61802889818063,flight1
688,43.67842806245526,-79.61799715034688,flight1
689,43.67845767541242,-79.6179654024818,flight1
690,43.678487288360785,-79.61793365458537,flight1
691,43.67851690130036,-79.61790190665761,flight1
692,43.67854651423116,-79.61787015869851,flight1
693,43.678576127153164,-79.61783841070807,flight1
694,43.67860574006639,-79.6178066626863,flight1
695,43.67863535297082,-79.61777491463319,flight1
696,43.67866496586647,-79.61774316654873,flight1
697,43.67869457875334,-79.61771141843295,flight1
698,43.67872419163141,-79.61767967028582,flight1
699,43.67875380450069,-79.61764792210737,flight1
700,43.678783417361196,-79.61761617389756,flight1
701,43.67881303021291,-79.61758442565642,flight1
702,43.67884264305584,-79.61755267738396,flight1
703,43.67887225588998,-79.61752092908013,flight1
704,43.67890186871533,-79.61748918074497,flight1
705,43.67893148153191,-79.61745743237849,flight1
706,43.678961094339684,-79.61742568398066,flight1
707,43.678990707138674,-79.61739393555149,flight1
708,43.67902031992888,-79.61736218709099,flight1
709,43.679049932710306,-79.61733043859914,flight1
710,43.679079545482935,-79.61729869007596,flight1
711,43.67910915824678,-79.61726694152144,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
712,43.679138771001845,-79.61723519293558,flight1
0,43.66948,-79.608662,flight2
1,43.66948,-79.608662,flight2
2,43.6695076193742,-79.60869700995387,flight2
3,43.66953523873773,-79.60873201993998,flight2
4,43.66956285809057,-79.60876702995829,flight2
5,43.66959047743272,-79.60880204000883,flight2
6,43.6696180967642,-79.60883705009158,flight2
7,43.66964571608498,-79.60887206020655,flight2
8,43.66967333539509,-79.60890707035375,flight2
9,43.669700954694505,-79.60894208053318,flight2
10,43.669728573983235,-79.60897709074483,flight2
11,43.66975619326128,-79.60901210098869,flight2
12,43.66978381252864,-79.60904711126477,flight2
13,43.66981143178532,-79.60908212157307,flight2
14,43.6698390510313,-79.60911713191359,flight2
15,43.669866670266615,-79.60915214228635,flight2
16,43.66989428949124,-79.60918715269132,flight2
17,43.66992190870517,-79.6092221631285,flight2
18,43.669949527908415,-79.60925717359791,flight2
19,43.66997714710099,-79.60929218409956,flight2
20,43.670004766282865,-79.60932719463341,flight2
21,43.67003238545407,-79.6093622051995,flight2
22,43.67006000461458,-79.60939721579778,flight2
23,43.6700876237644,-79.60943222642831,flight2
24,43.67011524290354,-79.60946723709105,flight2
25,43.670142862032,-79.60950224778603,flight2
26,43.670170481149775,-79.6095372585132,flight2
27,43.67019810025686,-79.60957226927262,flight2
28,43.67022571935326,-79.60960728006425,flight2
29,43.67025333843897,-79.60964229088809,flight2
30,43.67028095751401,-79.60967730174417,flight2
31,43.67030857657834,-79.60971231263245,flight2
32,43.67033619563201,-79.60974732355298,flight2
33,43.67036381467498,-79.60978233450572,flight2
34,43.670391433707266,-79.60981734549068,flight2
35,43.670419052728874,-79.60985235650786,flight2
36,43.67044667173979,-79.60988736755728,flight2
37,43.670474290740025,-79.60992237863891,flight2
38,43.670501909729566,-79.60995738975276,flight2
39,43.670529528708435,-79.60999240089883,flight2
40,43.67055714767661,-79.61002741207713,flight2
41,43.67058476663411,-79.61006242328764,flight2
42,43.670612385580895,-79.61009743453039,flight2
43,43.670640004517026,-79.61013244580536,flight2
44,43.67066762344247,-79.61016745711255,flight2
45,43.67069524235721,-79.61020246845196,flight2
46,43.670722861261275,-79.61023747982358,flight2
47,43.67075048015466,-79.61027249122745,flight2
48,43.67077809903734,-79.61030750266353,flight2
49,43.67080571790935,-79.61034251413183,flight2
50,43.67083333677067,-79.61037752563236,flight2
51,43.67086095562131,-79.6104125371651,flight2
52,43.67088857446125,-79.61044754873008,flight2
53,43.67091619329052,-79.61048256032727,flight2
54,43.67094381210911,-79.61051757195669,flight2
55,43.67097143091699,-79.61055258361833,flight2
56,43.6709990497142,-79.6105875953122,flight2
57,43.671026668500716,-79.61062260703828,flight2
58,43.671054287276554,-79.6106576187966,flight2
59,43.67108190604171,-79.61069263058712,flight2
60,43.671109524796165,-79.61072764240988,flight2
61,43.671137143539944,-79.61076265426486,flight2
62,43.67116476227304,-79.61079766615207,flight2
63,43.671192380995436,-79.6108326780715,flight2
64,43.67121999970716,-79.61086769002314,flight2
65,43.671247618408195,-79.61090270200702,flight2
66,43.67127523709854,-79.61093771402312,flight2
67,43.67130285577821,-79.61097272607145,flight2
68,43.67133047444718,-79.61100773815201,flight2
69,43.67135809310547,-79.61104275026477,flight2
70,43.67138571175307,-79.61107776240976,flight2
71,43.67141333038999,-79.61111277458699,flight2
72,43.67144094901623,-79.61114778679644,flight2
73,43.67146856763177,-79.61118279903809,flight2
74,43.67149618623663,-79.61121781131199,flight2
75,43.67152380483081,-79.6112528236181,flight2
76,43.671551423414286,-79.61128783595645,flight2
77,43.67157904198709,-79.61132284832702,flight2
78,43.67160666054921,-79.61135786072981,flight2
79,43.671634279100644,-79.61139287316482,flight2
80,43.67166189764138,-79.61142788563205,flight2
81,43.671689516171426,-79.61146289813152,flight2
82,43.6717171346908,-79.6114979106632,flight2
83,43.67174475319949,-79.61153292322712,flight2
84,43.67177237169748,-79.61156793582325,flight2
85,43.671799990184795,-79.61160294845162,flight2
86,43.67182760866141,-79.61163796111221,flight2
87,43.67185522712735,-79.61167297380501,flight2
88,43.6718828455826,-79.61170798653005,flight2
89,43.671910464027164,-79.6117429992873,flight2
90,43.67193808246105,-79.6117780120768,flight2
91,43.671965700884236,-79.61181302489851,flight2
92,43.67199331929674,-79.61184803775245,flight2
93,43.67202093769856,-79.61188305063861,flight2
94,43.67204855608969,-79.61191806355698,flight2
95,43.672076174470135,-79.6119530765076,flight2
96,43.672103792839906,-79.61198808949044,flight2
97,43.67213141119897,-79.6120231025055,flight2
98,43.672159029547366,-79.61205811555278,flight2
99,43.67218664788506,-79.6120931286323,flight2
100,43.67221426621207,-79.61212814174404,flight2
101,43.672241884528404,-79.612163154888,flight2
102,43.67226950283404,-79.61219816806418,flight2
103,43.67229712112899,-79.6122331812726,flight2
104,43.672324739413256,-79.61226819451325,flight2
105,43.67235235768683,-79.61230320778611,flight2
106,43.67237997594973,-79.6123382210912,flight2
107,43.672407594201935,-79.61237323442852,flight2
108,43.67243521244345,-79.61240824779806,flight2
109,43.67246283067429,-79.61244326119983,flight2
110,43.672490448894436,-79.61247827463382,flight2
111,43.67251806710389,-79.61251328810005,flight2
112,43.67254568530265,-79.6125483015985,flight2
113,43.67257330349076,-79.61258331512916,flight2
114,43.67260092166815,-79.61261832869207,flight2
115,43.672628539834854,-79.61265334228719,flight2
116,43.672656157990886,-79.61268835591454,flight2
117,43.67268377613622,-79.61272336957411,flight2
118,43.672711394270856,-79.61275838326593,flight2
119,43.67273901239483,-79.61279339698996,flight2
120,43.67276663050811,-79.61282841074622,flight2
121,43.67279424861069,-79.6128634245347,flight2
122,43.67282186670259,-79.6128984383554,flight2
123,43.67284948478381,-79.61293345220834,flight2
124,43.672877102854336,-79.6129684660935,flight2
125,43.67290472091418,-79.61300348001089,flight2
126,43.672932338963335,-79.61303849396052,flight2
127,43.672959957001794,-79.61307350794236,flight2
128,43.67298757502957,-79.61310852195642,flight2
129,43.67301519304666,-79.61314353600272,flight2
130,43.67304281105307,-79.61317855008124,flight2
131,43.673070429048785,-79.613213564192,flight2
132,43.67309804703382,-79.61324857833496,flight2
133,43.67312566500815,-79.61328359251017,flight2
134,43.67315328297181,-79.61331860671761,flight2
135,43.673180900924784,-79.61335362095727,flight2
136,43.673208518867064,-79.61338863522916,flight2
137,43.67323613679865,-79.61342364953326,flight2
138,43.67326375471956,-79.61345866386961,flight2
139,43.67329137262978,-79.61349367823817,flight2
140,43.6733189905293,-79.61352869263898,flight2
141,43.67334660841816,-79.61356370707199,flight2
142,43.67337422629631,-79.61359872153724,flight2
143,43.67340184416377,-79.61363373603471,flight2
144,43.67342946202055,-79.61366875056443,flight2
145,43.673457079866644,-79.61370376512636,flight2
146,43.67348469770205,-79.61373877972052,flight2
147,43.67351231552677,-79.61377379434691,flight2
148,43.6735399333408,-79.61380880900552,flight2
149,43.67356755114413,-79.61384382369637,flight2
150,43.67359516893679,-79.61387883841942,flight2
151,43.67362278671875,-79.61391385317474,flight2
152,43.67365040449003,-79.61394886796226,flight2
153,43.67367802225063,-79.61398388278202,flight2
154,43.673705640000534,-79.614018897634,flight2
155,43.67373325773975,-79.61405391251822,flight2
156,43.673760875468275,-79.61408892743465,flight2
157,43.67378849318611,-79.61412394238332,flight2
158,43.67381611089327,-79.61415895736421,flight2
159,43.67384372858974,-79.61419397237735,flight2
160,43.673871346275504,-79.61422898742269,flight2
161,43.673898963950606,-79.61426400250028,flight2
162,43.673926581615,-79.61429901761008,flight2
163,43.673954199268714,-79.61433403275211,flight2
164,43.67398181691175,-79.61436904792639,flight2
165,43.674009434544075,-79.61440406313288,flight2
166,43.67403705216572,-79.6144390783716,flight2
167,43.67406466977668,-79.61447409364256,flight2
168,43.67409228737696,-79.61450910894574,flight2
169,43.67411990496656,-79.61454412428115,flight2
170,43.67414752254545,-79.6145791396488,flight2
171,43.67417514011365,-79.61461415504866,flight2
172,43.674202757671175,-79.61464917048076,flight2
173,43.674230375218,-79.61468418594508,flight2
174,43.67425799275415,-79.61471920144163,flight2
175,43.674285610279604,-79.61475421697041,flight2
176,43.67431322779437,-79.61478923253142,flight2
177,43.67434084529846,-79.61482424812466,flight2
178,43.674368462791854,-79.61485926375015,flight2
179,43.67439608027455,-79.61489427940784,flight2
180,43.67442369774657,-79.61492929509777,flight2
181,43.67445131520789,-79.61496431081993,flight2
182,43.67447893265853,-79.6149993265743,flight2
183,43.674506550098485,-79.61503434236093,flight2
184,43.67453416752775,-79.61506935817977,flight2
185,43.67456178494632,-79.61510437403085,flight2
186,43.6745894023542,-79.61513938991416,flight2
187,43.674617019751395,-79.6151744058297,flight2
188,43.67464463713791,-79.61520942177746,flight2
189,43.67467225451373,-79.61524443775745,flight2
190,43.674699871878865,-79.61527945376967,flight2
191,43.674727489233305,-79.61531446981414,flight2
192,43.67475510657706,-79.61534948589082,flight2
193,43.67478272391012,-79.61538450199973,flight2
194,43.6748103412325,-79.61541951814088,flight2
195,43.674837958544195,-79.61545453431425,flight2
196,43.67486557584519,-79.61548955051987,flight2
197,43.67489319313551,-79.61552456675768,flight2
198,43.674920810415124,-79.61555958302776,flight2
199,43.67494842768406,-79.61559459933005,flight2
200,43.674976044942305,-79.61562961566457,flight2
201,43.67500366218986,-79.61566463203134,flight2
202,43.67503127942673,-79.61569964843034,flight2
