seconds,latitude,longitude,flightId,arrival_progress,parking_progress,pushback_progress,test,departure_progress,disembarkation_progress,boarding_progress,baggage_unloading_progress,baggage_loading_progress,cleaning_progress,refueling_progress,catering_load_progress,cabin_ready_check_progress,load_sheet_progress,door_close_progress,pushback_start_progress
1774,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,5.0,0,2.3,2.0,0,0,0,0,0
1775,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,5.1,0,2.3,2.1,0,0,0,0,0
1776,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,5.3,0,2.4,2.1,0,0,0,0,0
1777,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,5.4,0,2.5,2.2,0,0,0,0,0
1778,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,5.6,0,2.5,2.2,0,0,0,0,0
1779,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,5.7,0,2.6,2.3,0,0,0,0,0
1780,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,5.8,0,2.7,2.3,0,0,0,0,0
1781,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.0,0,2.7,2.4,0,0,0,0,0
1782,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.1,0,2.8,2.4,0,0,0,0,0
1783,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.3,0,2.9,2.5,0,0,0,0,0
1784,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.4,0,2.9,2.6,0,0,0,0,0
1785,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.5,0,3.0,2.6,0,0,0,0,0
1786,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.7,0,3.1,2.7,0,0,0,0,0
1787,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.8,0,3.1,2.7,0,0,0,0,0
1788,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,6.9,0,3.2,2.8,0,0,0,0,0
1789,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,7.1,0,3.3,2.8,0,0,0,0,0
1790,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,7.2,0,3.3,2.9,0,0,0,0,0
1791,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,7.4,0,3.4,2.9,0,0,0,0,0
1792,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,7.5,0,3.5,3.0,0,0,0,0,0
1793,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,7.6,0,3.5,3.1,0,0,0,0,0
1794,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,7.8,0,3.6,3.1,0,0,0,0,0
1795,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,7.9,0,3.7,3.2,0,0,0,0,0
1796,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,8.1,0,3.7,3.2,0,0,0,0,0
1797,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,8.2,0,3.8,3.3,0,0,0,0,0
1798,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,8.3,0,3.9,3.3,0,0,0,0,0
1799,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,8.5,0,3.9,3.4,0,0,0,0,0
1800,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,8.6,0,4.0,3.4,0,0,0,0,0
1801,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,8.8,0,4.1,3.5,0,0,0,0,0
1802,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,8.9,0,4.1,3.6,0,0,0,0,0
1803,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,9.0,0,4.2,3.6,0,0,0,0,0
1804,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,9.2,0,4.3,3.7,0,0,0,0,0
1805,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,9.3,0,4.3,3.7,0,0,0,0,0
1806,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,9.4,0,4.4,3.8,0,0,0,0,0
1807,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,9.6,0,4.5,3.8,0,0,0,0,0
1808,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,9.7,0,4.5,3.9,0,0,0,0,0
1809,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,9.9,0,4.6,3.9,0,0,0,0,0
1810,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,10.0,0,4.7,4.0,0,0,0,0,0
1811,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,10.1,0,4.7,4.1,0,0,0,0,0
1812,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,10.3,0,4.8,4.1,0,0,0,0,0
1813,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,10.4,0,4.9,4.2,0,0,0,0,0
1814,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,10.6,0,4.9,4.2,0,0,0,0,0
1815,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,10.7,0,5.0,4.3,0,0,0,0,0
1816,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,10.8,0,5.1,4.3,0,0,0,0,0
1817,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.0,0,5.1,4.4,0,0,0,0,0
1818,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.1,0,5.2,4.4,0,0,0,0,0
1819,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.3,0,5.3,4.5,0,0,0,0,0
1820,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.4,0,5.3,4.6,0,0,0,0,0
1821,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.5,0,5.4,4.6,0,0,0,0,0
1822,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.7,0,5.5,4.7,0,0,0,0,0
1823,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.8,0,5.5,4.7,0,0,0,0,0
1824,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,11.9,0,5.6,4.8,0,0,0,0,0
1825,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,12.1,0,5.7,4.8,0,0,0,0,0
1826,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,12.2,0,5.7,4.9,0,0,0,0,0
1827,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,12.4,0,5.8,4.9,0,0,0,0,0
1828,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,12.5,0,5.9,5.0,0,0,0,0,0
1829,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,12.6,0,5.9,5.1,0,0,0,0,0
1830,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,12.8,0,6.0,5.1,0,0,0,0,0
1831,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,12.9,0,6.1,5.2,0,0,0,0,0
1832,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,13.1,0,6.1,5.2,0,0,0,0,0
1833,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,13.2,0,6.2,5.3,0,0,0,0,0
1834,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,13.3,0,6.3,5.3,0,0,0,0,0
1835,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,13.5,0,6.3,5.4,0,0,0,0,0
1836,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,13.6,0,6.4,5.4,0,0,0,0,0
1837,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,13.8,0,6.5,5.5,0,0,0,0,0
1838,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,13.9,0,6.5,5.6,0,0,0,0,0
1839,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,14.0,0,6.6,5.6,0,0,0,0,0
1840,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,14.2,0,6.7,5.7,0,0,0,0,0
1841,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,14.3,0,6.7,5.7,0,0,0,0,0
1842,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,14.4,0,6.8,5.8,0,0,0,0,0
1843,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,14.6,0,6.9,5.8,0,0,0,0,0
1844,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,14.7,0,6.9,5.9,0,0,0,0,0
1845,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,14.9,0,7.0,5.9,0,0,0,0,0
1846,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,15.0,0,7.1,6.0,0,0,0,0,0
1847,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,15.1,0,7.1,6.1,0,0,0,0,0
1848,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,15.3,0,7.2,6.1,0,0,0,0,0
1849,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,15.4,0,7.3,6.2,0,0,0,0,0
1850,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,15.6,0,7.3,6.2,0,0,0,0,0
1851,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,15.7,0,7.4,6.3,0,0,0,0,0
1852,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,15.8,0,7.5,6.3,0,0,0,0,0
1853,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.0,0,7.5,6.4,0,0,0,0,0
1854,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.1,0,7.6,6.4,0,0,0,0,0
1855,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.3,0,7.7,6.5,0,0,0,0,0
1856,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.4,0,7.7,6.6,0,0,0,0,0
1857,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.5,0,7.8,6.6,0,0,0,0,0
1858,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.7,0,7.9,6.7,0,0,0,0,0
1859,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.8,0,7.9,6.7,0,0,0,0,0
1860,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,16.9,0,8.0,6.8,0,0,0,0,0
1861,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,17.1,0,8.1,6.8,0,0,0,0,0
1862,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,17.2,0,8.1,6.9,0,0,0,0,0
1863,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,17.4,0,8.2,6.9,0,0,0,0,0
1864,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,17.5,0,8.3,7.0,0,0,0,0,0
1865,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,17.6,0,8.3,7.1,0,0,0,0,0
1866,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,17.8,0,8.4,7.1,0,0,0,0,0
1867,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,17.9,0,8.5,7.2,0,0,0,0,0
1868,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,18.1,0,8.5,7.2,0,0,0,0,0
1869,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,18.2,0,8.6,7.3,0,0,0,0,0
1870,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,18.3,0,8.7,7.3,0,0,0,0,0
1871,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,18.5,0,8.7,7.4,0,0,0,0,0
1872,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,18.6,0,8.8,7.4,0,0,0,0,0
1873,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,18.8,0,8.9,7.5,0,0,0,0,0
1874,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,18.9,0,8.9,7.6,0,0,0,0,0
1875,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,19.0,0,9.0,7.6,0,0,0,0,0
1876,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,19.2,0,9.1,7.7,0,0,0,0,0
1877,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,19.3,0,9.1,7.7,0,0,0,0,0
1878,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,19.4,0,9.2,7.8,0,0,0,0,0
1879,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,19.6,0,9.3,7.8,0,0,0,0,0
1880,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,19.7,0,9.3,7.9,0,0,0,0,0
1881,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,19.9,0,9.4,7.9,0,0,0,0,0
1882,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,20.0,0,9.5,8.0,0,0,0,0,0
1883,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,20.1,0,9.5,8.1,0,0,0,0,0
1884,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,20.3,0,9.6,8.1,0,0,0,0,0
1885,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,20.4,0,9.7,8.2,0,0,0,0,0
1886,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,20.6,0,9.7,8.2,0,0,0,0,0
1887,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,20.7,0,9.8,8.3,0,0,0,0,0
1888,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,20.8,0,9.9,8.3,0,0,0,0,0
1889,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.0,0,9.9,8.4,0,0,0,0,0
1890,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.1,0,10.0,8.4,0,0,0,0,0
1891,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.3,0,10.1,8.5,0,0,0,0,0
1892,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.4,0,10.1,8.6,0,0,0,0,0
1893,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.5,0,10.2,8.6,0,0,0,0,0
1894,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.7,0,10.3,8.7,0,0,0,0,0
1895,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.8,0,10.3,8.7,0,0,0,0,0
1896,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,21.9,0,10.4,8.8,0,0,0,0,0
1897,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,22.1,0,10.5,8.8,0,0,0,0,0
1898,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,22.2,0,10.5,8.9,0,0,0,0,0
1899,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,22.4,0,10.6,8.9,0,0,0,0,0
1900,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,22.5,0,10.7,9.0,0,0,0,0,0
1901,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,22.6,0,10.7,9.1,0,0,0,0,0
1902,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,22.8,0,10.8,9.1,0,0,0,0,0
1903,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,22.9,0,10.9,9.2,0,0,0,0,0
1904,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,23.1,0,10.9,9.2,0,0,0,0,0
1905,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,23.2,0,11.0,9.3,0,0,0,0,0
1906,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,23.3,0,11.1,9.3,0,0,0,0,0
1907,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,23.5,0,11.1,9.4,0,0,0,0,0
1908,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,23.6,0,11.2,9.4,0,0,0,0,0
1909,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,23.8,0,11.3,9.5,0,0,0,0,0
1910,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,23.9,0,11.3,9.6,0,0,0,0,0
1911,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,24.0,0,11.4,9.6,0,0,0,0,0
1912,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,24.2,0,11.5,9.7,0,0,0,0,0
1913,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,24.3,0,11.5,9.7,0,0,0,0,0
1914,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,24.4,0,11.6,9.8,0,0,0,0,0
1915,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,24.6,0,11.7,9.8,0,0,0,0,0
1916,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,24.7,0,11.7,9.9,0,0,0,0,0
1917,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,24.9,0,11.8,9.9,0,0,0,0,0
1918,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,25.0,0,11.9,10.0,0,0,0,0,0
1919,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,25.1,0,11.9,10.1,0,0,0,0,0
1920,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,25.3,0,12.0,10.1,0,0,0,0,0
1921,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,25.4,0,12.1,10.2,0,0,0,0,0
1922,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,25.6,0,12.1,10.2,0,0,0,0,0
1923,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,25.7,0,12.2,10.3,0,0,0,0,0
1924,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,25.8,0,12.3,10.3,0,0,0,0,0
1925,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.0,0,12.3,10.4,0,0,0,0,0
1926,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.1,0,12.4,10.4,0,0,0,0,0
1927,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.3,0,12.5,10.5,0,0,0,0,0
1928,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.4,0,12.6,10.6,0,0,0,0,0
1929,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.5,0,12.6,10.6,0,0,0,0,0
1930,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.7,0,12.7,10.7,0,0,0,0,0
1931,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.8,0,12.8,10.7,0,0,0,0,0
1932,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,26.9,0,12.8,10.8,0,0,0,0,0
1933,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,27.1,0,12.9,10.8,0,0,0,0,0
1934,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,27.2,0,13.0,10.9,0,0,0,0,0
1935,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,27.4,0,13.0,10.9,0,0,0,0,0
1936,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,27.5,0,13.1,11.0,0,0,0,0,0
1937,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,27.6,0,13.2,11.1,0,0,0,0,0
1938,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,27.8,0,13.2,11.1,0,0,0,0,0
1939,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,27.9,0,13.3,11.2,0,0,0,0,0
1940,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,28.1,0,13.4,11.2,0,0,0,0,0
1941,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,28.2,0,13.4,11.3,0,0,0,0,0
1942,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,28.3,0,13.5,11.3,0,0,0,0,0
1943,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,28.5,0,13.6,11.4,0,0,0,0,0
1944,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,28.6,0,13.6,11.4,0,0,0,0,0
1945,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,28.8,0,13.7,11.5,0,0,0,0,0
1946,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,28.9,0,13.8,11.6,0,0,0,0,0
1947,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,29.0,0,13.8,11.6,0,0,0,0,0
1948,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,29.2,0,13.9,11.7,0,0,0,0,0
1949,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,29.3,0,14.0,11.7,0,0,0,0,0
1950,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,29.4,0,14.0,11.8,0,0,0,0,0
1951,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,29.6,0,14.1,11.8,0,0,0,0,0
1952,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,29.7,0,14.2,11.9,0,0,0,0,0
1953,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,29.9,0,14.2,11.9,0,0,0,0,0
1954,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,30.0,0,14.3,12.0,0,0,0,0,0
1955,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,30.1,0,14.4,12.1,0,0,0,0,0
1956,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,30.3,0,14.4,12.1,0,0,0,0,0
1957,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,30.4,0,14.5,12.2,0,0,0,0,0
1958,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,30.6,0,14.6,12.2,0,0,0,0,0
1959,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,30.7,0,14.6,12.3,0,0,0,0,0
1960,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,30.8,0,14.7,12.3,0,0,0,0,0
1961,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.0,0,14.8,12.4,0,0,0,0,0
1962,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.1,0,14.8,12.4,0,0,0,0,0
1963,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.3,0,14.9,12.5,0,0,0,0,0
1964,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.4,0,15.0,12.6,0,0,0,0,0
1965,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.5,0,15.0,12.6,0,0,0,0,0
1966,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.7,0,15.1,12.7,0,0,0,0,0
1967,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.8,0,15.2,12.7,0,0,0,0,0
1968,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,31.9,0,15.2,12.8,0,0,0,0,0
1969,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,32.1,0,15.3,12.8,0,0,0,0,0
1970,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,32.2,0,15.4,12.9,0,0,0,0,0
1971,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,32.4,0,15.4,12.9,0,0,0,0,0
1972,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,32.5,0,15.5,13.0,0,0,0,0,0
1973,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,32.6,0,15.6,13.1,0,0,0,0,0
1974,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,32.8,0,15.6,13.1,0,0,0,0,0
1975,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,32.9,0,15.7,13.2,0,0,0,0,0
1976,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,33.1,0,15.8,13.2,0,0,0,0,0
1977,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,33.2,0,15.8,13.3,0,0,0,0,0
1978,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,33.3,0,15.9,13.3,0,0,0,0,0
1979,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,33.5,0,16.0,13.4,0,0,0,0,0
1980,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,33.6,0,16.0,13.4,0,0,0,0,0
1981,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,33.8,0,16.1,13.5,0,0,0,0,0
1982,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,33.9,0,16.2,13.6,0,0,0,0,0
1983,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,34.0,0,16.2,13.6,0,0,0,0,0
1984,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,34.2,0,16.3,13.7,0,0,0,0,0
1985,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,34.3,0,16.4,13.7,0,0,0,0,0
1986,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,34.4,0,16.4,13.8,0,0,0,0,0
1987,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,34.6,0,16.5,13.8,0,0,0,0,0
1988,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,34.7,0,16.6,13.9,0,0,0,0,0
1989,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,34.9,0,16.6,13.9,0,0,0,0,0
1990,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,35.0,0,16.7,14.0,0,0,0,0,0
1991,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,35.1,0,16.8,14.1,0,0,0,0,0
1992,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,35.3,0,16.8,14.1,0,0,0,0,0
1993,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,35.4,0,16.9,14.2,0,0,0,0,0
1994,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,35.6,0,17.0,14.2,0,0,0,0,0
1995,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,35.7,0,17.0,14.3,0,0,0,0,0
1996,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,35.8,0,17.1,14.3,0,0,0,0,0
1997,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,36.0,0,17.2,14.4,0,0,0,0,0
1998,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,36.1,0,17.2,14.4,0,0,0,0,0
1999,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,36.3,0,17.3,14.5,0,0,0,0,0
2000,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,36.4,0,17.4,14.6,0,0,0,0,0
2001,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,36.5,0,17.4,14.6,0,0,0,0,0
2002,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,36.7,0,17.5,14.7,0,0,0,0,0
2003,43.679138771001845,-79.61723519,flight1,100,100,0,0,0,100,0,36.8,0,17.6,14.7,0,0,0,0,0
